Close/Last,Open,High,Low,Year,Month,Day,Quarter
3374.85,3392.51,3399.54,3369.66,2020,8,19,3
3389.78,3387.04,3395.06,3370.15,2020,8,18,3
3381.99,3380.86,3387.59,3379.22,2020,8,17,3
3372.85,3368.66,3378.51,3361.64,2020,8,14,3
3373.43,3372.95,3387.24,3363.35,2020,8,13,3
3380.35,3355.46,3387.89,3355.46,2020,8,12,3
3333.69,3370.34,3381.01,3326.44,2020,8,11,3
3360.47,3356.04,3363.29,3335.44,2020,8,10,3
3351.28,3340.05,3352.54,3328.72,2020,8,7,3
3349.16,3323.17,3351.03,3318.14,2020,8,6,3
3327.77,3317.37,3330.77,3317.37,2020,8,5,3
3306.51,3296.6,3306.84,3286.37,2020,8,4,3
3294.61,3288.26,3302.73,3284.53,2020,8,3,3
3271.12,3270.45,3272.17,3220.26,2020,7,31,3
3246.22,3231.76,3250.92,3204.13,2020,7,30,3
3258.44,3227.22,3264.74,3227.22,2020,7,29,3
3218.44,3234.27,3243.72,3216.17,2020,7,28,3
3239.41,3219.84,3241.43,3214.25,2020,7,27,3
3215.63,3218.58,3227.26,3200.05,2020,7,24,3
3235.66,3271.64,3279.99,3222.66,2020,7,23,3
3276.02,3254.86,3279.32,3253.1,2020,7,22,3
3257.3,3268.52,3277.29,3247.77,2020,7,21,3
3251.84,3224.29,3258.61,3215.16,2020,7,20,3
3224.73,3224.21,3233.52,3205.65,2020,7,17,3
3215.57,3208.36,3220.39,3198.59,2020,7,16,3
3226.56,3225.98,3238.28,3200.76,2020,7,15,3
3197.52,3141.11,3200.95,3127.66,2020,7,14,3
3155.22,3205.08,3235.32,3149.43,2020,7,13,3
3185.04,3152.47,3186.82,3136.22,2020,7,10,3
3152.05,3176.17,3179.78,3115.7,2020,7,9,3
3169.94,3153.07,3171.8,3136.53,2020,7,8,3
3145.32,3166.44,3184.15,3142.93,2020,7,7,3
3179.72,3155.29,3182.59,3155.29,2020,7,6,3
3130.01,3143.64,3165.81,3124.52,2020,7,2,3
3115.86,3105.92,3128.44,3101.17,2020,7,1,3
3100.29,3050.2,3111.51,3047.83,2020,6,30,2
3053.24,3018.59,3053.89,2999.74,2020,6,29,2
3009.05,3073.2,3073.73,3004.63,2020,6,26,2
3083.76,3046.6,3086.25,3024.01,2020,6,25,2
3050.33,3114.4,3115.01,3032.13,2020,6,24,2
3131.29,3138.7,3154.9,3127.12,2020,6,23,2
3117.86,3094.42,3120.92,3079.39,2020,6,22,2
3097.74,3140.29,3155.53,3083.11,2020,6,19,2
3115.34,3101.64,3120.0,3093.51,2020,6,18,2
3113.49,3136.13,3141.16,3108.03,2020,6,17,2
3124.74,3131.0,3153.45,3076.06,2020,6,16,2
3066.59,2993.76,3079.76,2965.66,2020,6,15,2
3041.31,3071.04,3088.42,2984.47,2020,6,12,2
3002.1,3123.53,3123.53,2999.49,2020,6,11,2
3190.14,3213.42,3223.27,3181.49,2020,6,10,2
3207.18,3213.32,3222.71,3193.11,2020,6,9,2
3232.39,3199.92,3233.13,3196.0,2020,6,8,2
3193.93,3163.84,3211.72,3163.84,2020,6,5,2
3112.35,3111.56,3128.91,3090.41,2020,6,4,2
3122.87,3098.9,3130.94,3098.9,2020,6,3,2
3080.82,3064.78,3081.07,3051.64,2020,6,2,2
3055.73,3038.78,3062.18,3031.54,2020,6,1,2
3044.31,3025.17,3049.17,2998.61,2020,5,29,2
3029.73,3046.61,3068.67,3023.4,2020,5,28,2
3036.13,3015.65,3036.25,2969.75,2020,5,27,2
2991.77,3004.08,3021.72,2988.17,2020,5,26,2
2955.45,2948.05,2956.76,2933.59,2020,5,22,2
2948.51,2969.95,2978.5,2938.57,2020,5,21,2
2971.61,2953.63,2980.29,2953.63,2020,5,20,2
2922.94,2948.59,2964.21,2922.35,2020,5,19,2
2953.91,2913.86,2968.09,2913.86,2020,5,18,2
2863.7,2829.95,2865.01,2816.78,2020,5,15,2
2852.5,2794.54,2852.8,2766.64,2020,5,14,2
2820.0,2865.86,2874.14,2793.15,2020,5,13,2
2870.12,2939.5,2945.82,2869.59,2020,5,12,2
2930.32,2915.46,2944.25,2903.44,2020,5,11,2
2929.8,2908.83,2932.16,2902.88,2020,5,8,2
2881.19,2878.26,2901.92,2876.48,2020,5,7,2
2848.42,2883.14,2891.11,2847.65,2020,5,6,2
2868.44,2868.88,2898.23,2863.55,2020,5,5,2
2842.74,2815.01,2844.24,2797.85,2020,5,4,2
2830.71,2869.09,2869.09,2821.61,2020,5,1,2
2912.43,2930.91,2930.91,2892.47,2020,4,30,2
2939.51,2918.46,2954.86,2912.16,2020,4,29,2
2863.39,2909.96,2921.15,2860.71,2020,4,28,2
2878.48,2854.65,2887.72,2852.89,2020,4,27,2
2836.74,2812.64,2842.71,2791.76,2020,4,24,2
2797.8,2810.42,2844.9,2794.26,2020,4,23,2
2799.31,2787.89,2815.1,2775.95,2020,4,22,2
2736.56,2784.81,2785.54,2727.1,2020,4,21,2
2823.16,2845.62,2868.98,2820.43,2020,4,20,2
2874.56,2842.43,2879.22,2830.88,2020,4,17,2
2799.55,2799.34,2806.51,2764.32,2020,4,16,2
2783.36,2795.64,2801.88,2761.54,2020,4,15,2
2846.06,2805.1,2851.85,2805.1,2020,4,14,2
2761.63,2782.46,2782.46,2721.17,2020,4,13,2
2789.82,2776.99,2818.57,2762.36,2020,4,9,2
2749.98,2685.0,2760.75,2663.3,2020,4,8,2
2659.41,2738.65,2756.89,2657.67,2020,4,7,2
2663.68,2578.28,2676.85,2574.57,2020,4,6,2
2488.65,2514.92,2538.18,2459.96,2020,4,3,2
2526.9,2458.54,2533.22,2455.79,2020,4,2,2
2470.5,2498.08,2522.75,2447.49,2020,4,1,2
2584.59,2614.69,2641.39,2571.15,2020,3,31,1
2626.65,2558.98,2631.8,2545.28,2020,3,30,1
2541.47,2555.87,2615.91,2520.02,2020,3,27,1
2630.07,2501.29,2637.01,2500.72,2020,3,26,1
2475.56,2457.77,2571.42,2407.53,2020,3,25,1
2447.33,2344.44,2449.71,2344.44,2020,3,24,1
2237.4,2290.71,2300.73,2191.86,2020,3,23,1
2304.92,2431.94,2453.01,2295.56,2020,3,20,1
2409.39,2393.48,2466.97,2319.78,2020,3,19,1
2398.1,2436.5,2453.57,2280.52,2020,3,18,1
2529.19,2425.66,2553.93,2367.04,2020,3,17,1
2386.13,2508.59,2562.98,2380.94,2020,3,16,1
2711.02,2569.99,2711.33,2492.37,2020,3,13,1
2480.64,2630.86,2660.95,2478.86,2020,3,12,1
2741.38,2825.6,2825.6,2707.22,2020,3,11,1
2882.23,2813.48,2882.59,2734.0,2020,3,10,1
2746.56,2863.89,2863.89,2734.43,2020,3,9,1
2972.37,2954.2,2985.93,2901.54,2020,3,6,1
3023.94,3075.7,3083.04,2999.83,2020,3,5,1
3130.12,3045.75,3130.97,3034.38,2020,3,4,1
3003.37,3096.46,3136.72,2976.63,2020,3,3,1
3090.23,2974.28,3090.96,2945.19,2020,3,2,1
2954.22,2916.9,2959.72,2855.84,2020,2,28,1
2978.76,3062.54,3097.07,2977.39,2020,2,27,1
3116.39,3139.9,3182.51,3108.99,2020,2,26,1
3128.21,3238.94,3246.99,3118.77,2020,2,25,1
3225.89,3257.61,3259.81,3214.65,2020,2,24,1
3337.75,3360.5,3360.76,3328.45,2020,2,21,1
3373.23,3380.45,3389.15,3341.02,2020,2,20,1
3386.15,3380.39,3393.52,3378.83,2020,2,19,1
3370.29,3369.04,3375.01,3355.61,2020,2,18,1
3380.16,3378.08,3380.69,3366.15,2020,2,14,1
3373.94,3365.9,3385.09,3360.52,2020,2,13,1
3379.45,3370.5,3381.47,3369.72,2020,2,12,1
3357.75,3365.87,3375.63,3352.72,2020,2,11,1
3352.09,3318.28,3352.26,3317.77,2020,2,10,1
3327.71,3335.54,3341.42,3322.12,2020,2,7,1
3345.78,3344.92,3347.96,3334.39,2020,2,6,1
3334.69,3324.91,3337.58,3313.75,2020,2,5,1
3297.59,3280.61,3306.92,3280.61,2020,2,4,1
3248.92,3235.66,3268.44,3235.66,2020,2,3,1
3225.52,3282.33,3282.33,3214.68,2020,1,31,1
3283.66,3256.45,3285.91,3242.8,2020,1,30,1
3273.4,3289.46,3293.47,3271.89,2020,1,29,1
3276.24,3255.35,3285.78,3253.22,2020,1,28,1
3243.63,3247.16,3258.85,3234.5,2020,1,27,1
3295.47,3333.1,3333.18,3281.53,2020,1,24,1
3325.54,3315.77,3326.88,3301.87,2020,1,23,1
3321.75,3330.02,3337.77,3320.04,2020,1,22,1
3320.79,3321.03,3329.79,3316.61,2020,1,21,1
3329.62,3323.66,3329.88,3318.86,2020,1,17,1
3316.81,3302.97,3317.11,3302.82,2020,1,16,1
3289.29,3282.27,3298.66,3280.69,2020,1,15,1
3283.15,3285.35,3294.25,3277.19,2020,1,14,1
3288.13,3271.13,3288.13,3268.43,2020,1,13,1
3265.35,3281.81,3282.99,3260.86,2020,1,10,1
3274.7,3266.03,3275.58,3263.67,2020,1,9,1
3253.05,3238.59,3267.07,3236.67,2020,1,8,1
3237.18,3241.86,3244.91,3232.43,2020,1,7,1
3246.28,3217.55,3246.84,3214.64,2020,1,6,1
3234.85,3226.36,3246.15,3222.34,2020,1,3,1
3257.85,3244.67,3258.14,3235.53,2020,1,2,1
3230.78,3215.18,3231.72,3212.03,2019,12,31,4
3221.29,3240.09,3240.92,3216.57,2019,12,30,4
3240.02,3247.23,3247.93,3234.37,2019,12,27,4
3239.91,3227.2,3240.08,3227.2,2019,12,26,4
3223.38,3225.45,3226.43,3220.51,2019,12,24,4
3224.01,3226.05,3227.78,3222.3,2019,12,23,4
3221.22,3223.33,3225.65,3216.03,2019,12,20,4
3205.37,3192.32,3205.48,3192.32,2019,12,19,4
3191.14,3195.21,3198.48,3191.14,2019,12,18,4
3192.52,3195.4,3198.22,3191.03,2019,12,17,4
3191.45,3183.63,3197.71,3183.63,2019,12,16,4
3168.8,3166.65,3182.68,3156.51,2019,12,13,4
3168.57,3141.23,3176.28,3138.47,2019,12,12,4
3141.63,3135.75,3143.98,3133.21,2019,12,11,4
3132.52,3135.36,3142.12,3126.09,2019,12,10,4
3135.96,3141.86,3148.87,3135.46,2019,12,9,4
3145.91,3134.62,3150.6,3134.62,2019,12,6,4
3117.43,3119.21,3119.45,3103.76,2019,12,5,4
3112.76,3103.5,3119.38,3102.53,2019,12,4,4
3093.2,3087.41,3094.97,3070.33,2019,12,3,4
3113.87,3143.85,3144.31,3110.78,2019,12,2,4
3140.98,3147.18,3150.3,3139.34,2019,11,29,4
3153.63,3145.49,3154.26,3143.41,2019,11,27,4
3140.52,3134.85,3142.69,3131.0,2019,11,26,4
3133.64,3117.44,3133.83,3117.44,2019,11,25,4
3110.29,3111.41,3112.87,3099.26,2019,11,22,4
3103.54,3108.49,3110.11,3094.55,2019,11,21,4
3108.46,3114.66,3118.97,3091.41,2019,11,20,4
3120.18,3127.45,3127.64,3113.47,2019,11,19,4
3122.03,3117.91,3124.17,3112.06,2019,11,18,4
3120.46,3107.92,3120.46,3104.6,2019,11,15,4
3096.63,3090.75,3098.2,3083.26,2019,11,14,4
3094.04,3084.18,3098.06,3078.8,2019,11,13,4
3091.84,3089.28,3102.61,3084.73,2019,11,12,4
3087.01,3080.33,3088.33,3075.82,2019,11,11,4
3093.08,3081.25,3093.09,3073.58,2019,11,8,4
3085.18,3087.02,3097.77,3080.23,2019,11,7,4
3076.78,3075.1,3078.34,3065.89,2019,11,6,4
3074.62,3080.8,3083.95,3072.15,2019,11,5,4
3078.27,3078.96,3085.2,3074.87,2019,11,4,4
3066.91,3050.72,3066.95,3050.72,2019,11,1,4
3037.56,3046.9,3046.9,3023.19,2019,10,31,4
3046.77,3039.74,3050.1,3025.96,2019,10,30,4
3036.89,3035.39,3047.87,3034.81,2019,10,29,4
3039.42,3032.12,3044.08,3032.12,2019,10,28,4
3022.55,3003.32,3027.39,3001.94,2019,10,25,4
3010.29,3014.78,3016.07,3000.42,2019,10,24,4
3004.52,2994.01,3004.78,2991.21,2019,10,23,4
2995.99,3010.73,3014.57,2995.04,2019,10,22,4
3006.72,2996.48,3007.33,2995.35,2019,10,21,4
2986.2,2996.84,3000.0,2976.31,2019,10,18,4
2997.95,3000.77,3008.29,2991.79,2019,10,17,4
2989.69,2989.68,2997.54,2985.2,2019,10,16,4
2995.68,2973.61,3003.28,2973.61,2019,10,15,4
2966.15,2965.81,2972.84,2962.94,2019,10,14,4
2970.27,2963.07,2993.28,2963.07,2019,10,11,4
2938.13,2918.55,2948.46,2917.12,2019,10,10,4
2919.4,2911.1,2929.32,2907.41,2019,10,9,4
2893.06,2920.4,2925.47,2892.66,2019,10,8,4
2938.79,2944.23,2959.75,2935.68,2019,10,7,4
2952.01,2918.56,2953.74,2918.56,2019,10,4,4
2910.63,2885.38,2911.13,2855.94,2019,10,3,4
2887.61,2924.78,2924.78,2874.93,2019,10,2,4
2940.25,2983.69,2992.53,2938.7,2019,10,1,4
2976.74,2967.07,2983.85,2967.07,2019,9,30,3
2961.79,2985.47,2987.31,2945.53,2019,9,27,3
2977.62,2985.73,2987.28,2963.71,2019,9,26,3
2984.87,2968.35,2989.82,2952.86,2019,9,25,3
2966.6,3002.43,3007.98,2957.73,2019,9,24,3
2991.78,2983.5,2999.15,2982.23,2019,9,23,3
2992.07,3008.42,3016.37,2984.68,2019,9,20,3
3006.79,3010.36,3021.99,3003.16,2019,9,19,3
3006.73,3001.5,3007.83,2978.57,2019,9,18,3
3005.7,2995.67,3006.21,2993.73,2019,9,17,3
2997.96,2996.41,3002.19,2990.67,2019,9,16,3
3007.39,3012.21,3017.33,3002.9,2019,9,13,3
3009.57,3009.08,3020.74,3000.92,2019,9,12,3
3000.93,2981.41,3000.93,2975.31,2019,9,11,3
2979.39,2971.01,2979.39,2957.01,2019,9,10,3
2978.43,2988.43,2989.43,2969.39,2019,9,9,3
2978.71,2980.33,2985.03,2972.51,2019,9,6,3
2976.0,2960.6,2985.86,2960.6,2019,9,5,3
2937.78,2924.67,2938.84,2921.86,2019,9,4,3
2906.27,2909.01,2914.39,2891.85,2019,9,3,3
2926.46,2937.09,2940.43,2913.32,2019,8,30,3
2924.58,2910.37,2930.5,2905.67,2019,8,29,3
2887.94,2861.28,2890.03,2853.05,2019,8,28,3
2869.16,2893.14,2898.79,2860.59,2019,8,27,3
2878.38,2866.7,2879.27,2856.0,2019,8,26,3
2847.11,2911.07,2927.01,2834.97,2019,8,23,3
2922.95,2930.94,2939.08,2904.51,2019,8,22,3
2924.43,2922.04,2928.73,2917.91,2019,8,21,3
2900.51,2919.01,2923.63,2899.6,2019,8,20,3
2923.65,2913.48,2931.0,2913.48,2019,8,19,3
2888.68,2864.74,2893.63,2864.74,2019,8,16,3
2847.6,2846.2,2856.67,2825.51,2019,8,15,3
2840.6,2894.15,2894.15,2839.64,2019,8,14,3
2926.32,2880.72,2943.31,2877.05,2019,8,13,3
2883.09,2907.07,2907.58,2873.14,2019,8,12,3
2918.65,2930.51,2935.75,2900.15,2019,8,9,3
2938.09,2896.21,2938.72,2894.47,2019,8,8,3
2883.98,2858.65,2892.17,2825.71,2019,8,7,3
2881.77,2861.18,2884.4,2847.42,2019,8,6,3
2844.74,2898.07,2898.07,2822.12,2019,8,5,3
2932.05,2943.9,2945.5,2914.11,2019,8,2,3
2953.56,2980.32,3013.59,2945.23,2019,8,1,3
2980.38,3016.22,3017.4,2958.08,2019,7,31,3
3013.18,3007.66,3017.19,3000.94,2019,7,30,3
3020.97,3024.47,3025.61,3014.3,2019,7,29,3
3025.86,3013.25,3027.98,3012.59,2019,7,26,3
3003.67,3016.26,3016.31,2997.24,2019,7,25,3
3019.56,2998.77,3019.59,2996.82,2019,7,24,3
3005.47,2994.74,3005.9,2988.56,2019,7,23,3
2985.03,2981.93,2990.71,2976.65,2019,7,22,3
2976.61,3004.26,3006.02,2975.86,2019,7,19,3
2995.11,2978.87,2998.28,2973.09,2019,7,18,3
2984.42,3005.1,3005.26,2984.25,2019,7,17,3
3004.04,3012.13,3015.02,3001.15,2019,7,16,3
3014.3,3017.8,3017.8,3008.77,2019,7,15,3
3013.77,3003.36,3013.92,3001.87,2019,7,12,3
2999.91,2999.62,3002.33,2988.8,2019,7,11,3
2993.07,2989.3,3002.98,2984.62,2019,7,10,3
2979.63,2965.52,2981.9,2963.44,2019,7,9,3
2975.95,2979.77,2980.76,2970.09,2019,7,8,3
2990.41,2984.25,2994.03,2967.97,2019,7,5,3
2995.82,2978.08,2995.84,2977.96,2019,7,3,3
2973.01,2964.66,2973.21,2955.92,2019,7,2,3
2964.33,2971.41,2977.93,2952.22,2019,7,1,3
2941.76,2932.94,2943.98,2929.05,2019,6,28,2
2924.92,2919.66,2929.3,2918.57,2019,6,27,2
2913.78,2926.07,2932.59,2912.99,2019,6,26,2
2917.38,2945.78,2946.52,2916.01,2019,6,25,2
2945.35,2951.42,2954.92,2944.05,2019,6,24,2
2950.46,2952.71,2964.15,2946.87,2019,6,21,2
2954.18,2949.6,2958.06,2931.5,2019,6,20,2
2926.46,2920.55,2931.74,2911.43,2019,6,19,2
2917.75,2906.71,2930.79,2905.44,2019,6,18,2
2889.67,2889.75,2897.27,2887.3,2019,6,17,2
2886.98,2886.82,2894.45,2879.62,2019,6,14,2
2891.64,2886.24,2895.24,2881.99,2019,6,13,2
2879.84,2882.73,2888.57,2874.68,2019,6,12,2
2885.72,2903.27,2910.61,2878.53,2019,6,11,2
2886.73,2885.83,2904.77,2885.51,2019,6,10,2
2873.34,2852.87,2884.97,2852.87,2019,6,7,2
2843.49,2828.51,2852.1,2822.45,2019,6,6,2
2826.15,2818.09,2827.28,2800.92,2019,6,5,2
2803.27,2762.64,2804.49,2762.64,2019,6,4,2
2744.45,2751.53,2763.07,2728.81,2019,6,3,2
2752.06,2766.15,2768.98,2750.52,2019,5,31,2
2788.86,2786.94,2799.0,2776.74,2019,5,30,2
2783.02,2790.25,2792.03,2766.06,2019,5,29,2
2802.39,2830.03,2840.51,2801.58,2019,5,28,2
2826.06,2832.41,2841.36,2820.19,2019,5,24,2
2822.24,2836.7,2836.7,2805.49,2019,5,23,2
2856.27,2856.06,2865.47,2851.11,2019,5,22,2
2864.36,2854.02,2868.88,2854.02,2019,5,21,2
2840.23,2841.94,2853.86,2831.29,2019,5,20,2
2859.53,2858.6,2885.48,2854.23,2019,5,17,2
2876.32,2855.8,2892.15,2855.8,2019,5,16,2
2850.96,2820.38,2858.68,2815.08,2019,5,15,2
2834.41,2820.12,2852.54,2820.12,2019,5,14,2
2811.87,2840.19,2840.19,2801.43,2019,5,13,2
2881.4,2863.1,2891.31,2825.39,2019,5,10,2
2870.72,2859.84,2875.97,2836.4,2019,5,9,2
2879.42,2879.61,2897.96,2873.28,2019,5,8,2
2884.05,2913.03,2913.03,2862.6,2019,5,7,2
2932.47,2908.89,2937.32,2898.21,2019,5,6,2
2945.64,2929.21,2947.85,2929.21,2019,5,3,2
2917.52,2922.16,2931.68,2900.5,2019,5,2,2
2923.73,2952.33,2954.13,2923.36,2019,5,1,2
2945.83,2937.14,2948.22,2924.11,2019,4,30,2
2943.03,2940.58,2949.52,2939.35,2019,4,29,2
2939.88,2925.81,2939.88,2917.56,2019,4,26,2
2926.17,2928.99,2933.1,2912.84,2019,4,25,2
2927.25,2934.0,2936.83,2926.05,2019,4,24,2
2933.68,2909.99,2936.31,2908.53,2019,4,23,2
2907.97,2898.78,2909.51,2896.35,2019,4,22,2
2905.03,2904.81,2908.4,2891.9,2019,4,18,2
2900.45,2916.04,2918.0,2895.45,2019,4,17,2
2907.06,2912.26,2916.06,2900.71,2019,4,16,2
2905.58,2908.32,2909.6,2896.48,2019,4,15,2
2907.41,2900.86,2910.54,2898.37,2019,4,12,2
2888.32,2891.92,2893.42,2881.99,2019,4,11,2
2888.21,2881.37,2889.71,2879.13,2019,4,10,2
2878.2,2886.58,2886.88,2873.33,2019,4,9,2
2895.77,2888.46,2895.95,2880.78,2019,4,8,2
2892.74,2884.16,2893.24,2882.99,2019,4,5,2
2879.39,2873.99,2881.28,2867.14,2019,4,4,2
2873.4,2876.09,2885.25,2865.17,2019,4,3,2
2867.24,2868.24,2872.9,2858.75,2019,4,2,2
2867.19,2848.63,2869.4,2848.63,2019,4,1,2
2834.4,2828.27,2836.03,2819.23,2019,3,29,1
2815.44,2809.4,2819.71,2798.77,2019,3,28,1
2805.37,2819.72,2825.56,2787.72,2019,3,27,1
2818.46,2812.66,2829.87,2803.99,2019,3,26,1
2798.36,2796.01,2809.79,2785.02,2019,3,25,1
2800.71,2844.52,2846.16,2800.47,2019,3,22,1
2854.88,2819.72,2860.31,2817.38,2019,3,21,1
2824.23,2831.34,2843.54,2812.43,2019,3,20,1
2832.57,2840.76,2852.42,2823.27,2019,3,19,1
2832.94,2822.61,2835.41,2821.99,2019,3,18,1
2822.48,2810.79,2830.73,2810.79,2019,3,15,1
2808.48,2810.38,2815.0,2803.46,2019,3,14,1
2810.92,2799.78,2821.24,2799.78,2019,3,13,1
2791.52,2787.34,2798.32,2786.73,2019,3,12,1
2783.3,2747.61,2784.0,2747.61,2019,3,11,1
2743.07,2730.79,2744.13,2722.27,2019,3,8,1
2748.93,2766.53,2767.25,2739.09,2019,3,7,1
2771.45,2790.27,2790.27,2768.69,2019,3,6,1
2789.65,2794.41,2796.44,2782.97,2019,3,5,1
2792.81,2814.37,2816.88,2767.66,2019,3,4,1
2803.69,2798.22,2808.02,2787.38,2019,3,1,1
2784.49,2788.11,2793.73,2782.51,2019,2,28,1
2792.38,2787.5,2795.76,2775.13,2019,2,27,1
2793.9,2792.36,2803.12,2789.47,2019,2,26,1
2796.11,2804.35,2813.49,2794.99,2019,2,25,1
2792.67,2780.67,2794.2,2779.11,2019,2,22,1
2774.88,2780.24,2781.58,2764.55,2019,2,21,1
2784.7,2779.05,2789.88,2774.06,2019,2,20,1
2779.76,2769.28,2787.33,2767.29,2019,2,19,1
2775.6,2760.24,2775.66,2760.24,2019,2,15,1
2745.73,2743.5,2757.9,2731.23,2019,2,14,1
2753.03,2750.3,2761.85,2748.63,2019,2,13,1
2744.73,2722.61,2748.19,2722.61,2019,2,12,1
2709.8,2712.4,2718.05,2703.79,2019,2,11,1
2707.88,2692.36,2708.07,2681.83,2019,2,8,1
2706.05,2717.53,2719.32,2687.26,2019,2,7,1
2731.61,2735.05,2738.08,2724.15,2019,2,6,1
2737.7,2728.34,2738.98,2724.03,2019,2,5,1
2724.87,2706.49,2724.99,2698.75,2019,2,4,1
2706.53,2702.32,2716.66,2696.88,2019,2,1,1
2704.1,2685.49,2708.95,2678.65,2019,1,31,1
2681.05,2653.62,2690.44,2648.34,2019,1,30,1
2640.0,2644.89,2650.93,2631.05,2019,1,29,1
2643.85,2644.97,2644.97,2624.06,2019,1,28,1
2664.76,2657.44,2672.38,2657.33,2019,1,25,1
2642.33,2638.84,2647.2,2627.01,2019,1,24,1
2638.7,2643.48,2653.19,2612.86,2019,1,23,1
2632.9,2657.88,2657.88,2617.27,2019,1,22,1
2670.71,2651.27,2675.47,2647.58,2019,1,18,1
2635.96,2609.28,2645.06,2606.36,2019,1,17,1
2616.1,2614.75,2625.76,2612.68,2019,1,16,1
2610.3,2585.1,2613.08,2585.1,2019,1,15,1
2582.61,2580.31,2589.32,2570.41,2019,1,14,1
2596.26,2588.11,2596.27,2577.4,2019,1,11,1
2596.64,2573.51,2597.82,2562.02,2019,1,10,1
2584.96,2580.0,2595.32,2568.89,2019,1,9,1
2574.41,2568.11,2579.82,2547.56,2019,1,8,1
2549.69,2535.61,2566.16,2524.56,2019,1,7,1
2531.94,2474.33,2538.07,2474.33,2019,1,4,1
2447.89,2491.92,2493.14,2443.96,2019,1,3,1
2510.03,2476.96,2519.49,2467.47,2019,1,2,1
2506.85,2498.94,2509.24,2482.82,2018,12,31,4
2485.74,2498.77,2520.27,2472.89,2018,12,28,4
2488.83,2442.5,2489.1,2397.94,2018,12,27,4
2467.7,2363.12,2467.76,2346.58,2018,12,26,4
2351.1,2400.56,2410.34,2351.1,2018,12,24,4
2416.62,2465.38,2504.41,2408.55,2018,12,21,4
2467.42,2496.77,2509.63,2441.18,2018,12,20,4
2506.96,2547.05,2585.29,2488.96,2018,12,19,4
2546.16,2559.9,2573.99,2528.71,2018,12,18,4
2545.94,2590.75,2601.13,2530.54,2018,12,17,4
2599.95,2629.68,2635.07,2593.84,2018,12,14,4
2650.54,2658.7,2670.19,2637.27,2018,12,13,4
2651.07,2658.23,2685.44,2650.26,2018,12,12,4
2636.78,2664.44,2674.35,2621.3,2018,12,11,4
2637.72,2630.86,2647.51,2583.23,2018,12,10,4
2633.08,2691.26,2708.54,2623.14,2018,12,7,4
2695.95,2663.51,2696.15,2621.53,2018,12,6,4
2700.06,2782.43,2785.93,2697.18,2018,12,4,4
2790.37,2790.5,2800.18,2773.38,2018,12,3,4
2760.17,2737.76,2760.88,2732.76,2018,11,30,4
2737.76,2736.97,2753.75,2722.94,2018,11,29,4
2743.79,2691.45,2744.0,2684.38,2018,11,28,4
2682.17,2663.75,2682.53,2655.89,2018,11,27,4
2673.45,2649.97,2674.35,2649.97,2018,11,26,4
2632.56,2633.36,2647.55,2631.09,2018,11,23,4
2649.93,2657.74,2670.73,2649.82,2018,11,21,4
2641.89,2654.6,2669.44,2631.52,2018,11,20,4
2690.73,2730.74,2733.16,2681.09,2018,11,19,4
2736.27,2718.54,2746.75,2712.16,2018,11,16,4
2730.2,2693.52,2735.38,2670.75,2018,11,15,4
2701.58,2737.9,2746.8,2685.75,2018,11,14,4
2722.18,2730.05,2754.6,2714.98,2018,11,13,4
2726.22,2773.93,2775.99,2722.0,2018,11,12,4
2781.01,2794.1,2794.1,2764.24,2018,11,9,4
2806.83,2806.38,2814.75,2794.99,2018,11,8,4
2813.89,2774.13,2815.15,2774.13,2018,11,7,4
2755.45,2738.4,2756.82,2737.08,2018,11,6,4
2738.31,2726.37,2744.27,2717.94,2018,11,5,4
2723.06,2745.45,2756.55,2700.44,2018,11,2,4
2740.37,2717.58,2741.67,2708.85,2018,11,1,4
2711.74,2705.6,2736.69,2705.6,2018,10,31,4
2682.63,2640.68,2685.43,2635.34,2018,10,30,4
2641.25,2682.65,2706.85,2603.54,2018,10,29,4
2658.69,2667.86,2692.38,2628.16,2018,10,26,4
2705.57,2674.88,2722.7,2667.84,2018,10,25,4
2656.1,2737.87,2742.59,2651.89,2018,10,24,4
2740.69,2721.03,2753.59,2691.43,2018,10,23,4
2755.88,2773.94,2778.94,2749.22,2018,10,22,4
2767.78,2775.66,2797.77,2760.27,2018,10,19,4
2768.78,2802.0,2806.04,2755.18,2018,10,18,4
2809.21,2811.67,2816.94,2781.81,2018,10,17,4
2809.92,2767.05,2813.46,2766.91,2018,10,16,4
2750.79,2763.83,2775.99,2749.03,2018,10,15,4
2767.13,2770.54,2775.77,2729.44,2018,10,12,4
2728.37,2776.87,2795.14,2710.51,2018,10,11,4
2785.68,2873.9,2874.02,2784.86,2018,10,10,4
2880.34,2882.51,2894.83,2874.27,2018,10,9,4
2884.43,2877.53,2889.45,2862.08,2018,10,8,4
2885.57,2902.54,2909.64,2869.29,2018,10,5,4
2901.61,2919.35,2919.78,2883.92,2018,10,4,4
2925.51,2931.69,2939.86,2921.36,2018,10,3,4
2923.43,2923.8,2931.42,2919.37,2018,10,2,4
2924.59,2926.29,2937.06,2917.91,2018,10,1,4
2913.98,2910.03,2920.53,2907.5,2018,9,28,3
2914.0,2911.65,2927.22,2909.27,2018,9,27,3
2905.97,2916.98,2931.15,2903.28,2018,9,26,3
2915.56,2921.75,2923.95,2913.7,2018,9,25,3
2919.37,2921.83,2923.79,2912.63,2018,9,24,3
2929.67,2936.76,2940.91,2927.11,2018,9,21,3
